incident_id;commande_id;type_incident;gravite
I003276;CMD057177;Retard;Faible
I003277;CMD047601;Détérioration;Faible
I003278;CMD058694;Perte;Faible
I003279;CMD005530;Perte;Élevée
I003280;CMD044017;Détérioration;Élevée
I003281;CMD004906;Détérioration;Moyenne
I003282;CMD088174;Perte;Faible
I003283;CMD060304;Retard;Élevée
I003284;CMD027343;Perte;Faible
I003285;CMD096876;Retard;Moyenne
I003286;CMD014651;Autre;Élevée
I003287;CMD038827;Autre;Moyenne
I003288;CMD022431;Retard;Moyenne
I003289;CMD008366;Retard;Faible
I003290;CMD002550;Détérioration;Moyenne
I003291;CMD009019;Retard;Moyenne
I003292;CMD038248;Autre;Moyenne
I003293;CMD023981;Perte;Élevée
I003294;CMD090171;Perte;Faible
I003295;CMD070317;Détérioration;Faible
I003296;CMD063389;Autre;Faible
I003297;CMD078774;Autre;Élevée
I003298;CMD055963;Autre;Faible
I003299;CMD012435;Retard;Faible
I003300;CMD002965;Détérioration;Faible
I003301;CMD034887;Autre;Élevée
I003302;CMD034237;Détérioration;Faible
I003303;CMD091338;Autre;Faible
I003304;CMD024490;Retard;Faible
I003305;CMD055021;Perte;Faible
I003306;CMD000890;Retard;Faible
I003307;CMD066431;Retard;Élevée
I003308;CMD053624;Perte;Élevée
I003309;CMD082053;Perte;Élevée
I003310;CMD091921;Détérioration;Moyenne
I003311;CMD046717;Autre;Moyenne
I003312;CMD068540;Autre;Faible
I003313;CMD084717;Retard;Moyenne
I003314;CMD070699;Retard;Faible
I003315;CMD072758;Perte;Élevée
I003316;CMD070981;Détérioration;Élevée
I003317;CMD046204;Perte;Moyenne
I003318;CMD018902;Autre;Élevée
I003319;CMD076085;Perte;Élevée
I003320;CMD000478;Autre;Faible
I003321;CMD000700;Perte;Élevée
I003322;CMD083795;Retard;Moyenne
I003323;CMD094867;Détérioration;Faible
I003324;CMD098063;Détérioration;Faible
I003325;CMD000561;Perte;Faible
I003326;CMD064376;Perte;Élevée
I003327;CMD035806;Autre;Élevée
I003328;CMD021512;Perte;Moyenne
I003329;CMD099889;Retard;Élevée
I003330;CMD064016;Autre;Faible
I003331;CMD073407;Perte;Élevée
I003332;CMD008776;Perte;Faible
I003333;CMD007467;Perte;Moyenne
I003334;CMD056055;Détérioration;Élevée
I003335;CMD029403;Retard;Élevée
I003336;CMD069364;Perte;Élevée
I003337;CMD051008;Retard;Moyenne
I003338;CMD045456;Autre;Élevée
I003339;CMD018041;Retard;Faible
I003340;CMD059858;Autre;Faible
I003341;CMD089858;Retard;Faible
I003342;CMD077390;Retard;Moyenne
I003343;CMD086707;Retard;Moyenne
I003344;CMD026737;Retard;Élevée
I003345;CMD051922;Détérioration;Moyenne
I003346;CMD010586;Détérioration;Élevée
I003347;CMD060596;Perte;Élevée
I003348;CMD084912;Retard;Élevée
I003349;CMD064708;Perte;Élevée
I003350;CMD075243;Autre;Faible
I003351;CMD065035;Détérioration;Faible
I003352;CMD045761;Perte;Faible
I003353;CMD037071;Détérioration;Moyenne
I003354;CMD058926;Retard;Élevée
I003355;CMD091855;Perte;Élevée
I003356;CMD052574;Perte;Élevée
I003357;CMD001462;Perte;Élevée
I003358;CMD073941;Autre;Moyenne
I003359;CMD051759;Autre;Élevée
I003360;CMD065104;Retard;Moyenne
I003361;CMD037702;Autre;Élevée
I003362;CMD015986;Autre;Moyenne
I003363;CMD007702;Détérioration;Élevée
I003364;CMD045591;Autre;Moyenne
I003365;CMD032318;Détérioration;Moyenne
I003366;CMD062973;Perte;Élevée
I003367;CMD034237;Perte;Moyenne
I003368;CMD073691;Retard;Élevée
I003369;CMD068924;Retard;Faible
I003370;CMD062319;Détérioration;Faible
I003371;CMD076222;Détérioration;Moyenne
I003372;CMD041509;Détérioration;Moyenne
I003373;CMD025722;Retard;Faible
I003374;CMD072655;Perte;Moyenne
I003375;CMD057723;Retard;Faible
I003376;CMD069976;Détérioration;Élevée
I003377;CMD023504;Détérioration;Moyenne
I003378;CMD017845;Autre;Élevée
I003379;CMD073695;Autre;Élevée
I003380;CMD024449;Retard;Moyenne
I003381;CMD022279;Retard;Élevée
I003382;CMD034247;Détérioration;Moyenne
I003383;CMD070693;Retard;Élevée
I003384;CMD088402;Perte;Faible
I003385;CMD074054;Autre;Moyenne
I003386;CMD046154;Retard;Élevée
I003387;CMD018322;Autre;Faible
I003388;CMD098826;Autre;Élevée
I003389;CMD072007;Détérioration;Faible
I003390;CMD037376;Perte;Moyenne
I003391;CMD004976;Perte;Faible
I003392;CMD048585;Autre;Élevée
I003393;CMD024025;Perte;Faible
I003394;CMD018231;Détérioration;Élevée
I003395;CMD065049;Retard;Élevée
I003396;CMD005738;Autre;Faible
I003397;CMD064358;Retard;Moyenne
I003398;CMD058506;Retard;Élevée
I003399;CMD038879;Retard;Élevée
I003400;CMD080029;Autre;Élevée
I003401;CMD053201;Autre;Moyenne
I003402;CMD080649;Autre;Moyenne
I003403;CMD028121;Retard;Moyenne
I003404;CMD029778;Retard;Moyenne
I003405;CMD073496;Autre;Moyenne
I003406;CMD030360;Perte;Élevée
I003407;CMD071473;Détérioration;Élevée
I003408;CMD073836;Retard;Moyenne
I003409;CMD059613;Perte;Faible
I003410;CMD045879;Autre;Faible
I003411;CMD068893;Perte;Faible
I003412;CMD054582;Perte;Faible
I003413;CMD040886;Perte;Faible
I003414;CMD099145;Perte;Faible
I003415;CMD058440;Retard;Moyenne
I003416;CMD068586;Perte;Moyenne
I003417;CMD062648;Perte;Élevée
I003418;CMD003913;Retard;Faible
I003419;CMD054440;Autre;Moyenne
I003420;CMD023611;Perte;Moyenne
I003421;CMD084371;Retard;Élevée
I003422;CMD035298;Autre;Élevée
I003423;CMD062418;Retard;Moyenne
I003424;CMD022965;Perte;Faible
I003425;CMD018363;Autre;Moyenne
I003426;CMD023134;Perte;Élevée
I003427;CMD062023;Détérioration;Moyenne
I003428;CMD096934;Perte;Élevée
I003429;CMD007955;Détérioration;Faible
I003430;CMD072045;Perte;Moyenne
I003431;CMD029878;Retard;Moyenne
I003432;CMD056692;Retard;Faible
I003433;CMD077232;Perte;Moyenne
I003434;CMD000403;Détérioration;Faible
I003435;CMD037751;Perte;Faible
I003436;CMD030433;Retard;Élevée
I003437;CMD023274;Autre;Faible
I003438;CMD010757;Perte;Faible
I003439;CMD010832;Retard;Élevée
I003440;CMD072353;Détérioration;Élevée
I003441;CMD032339;Retard;Faible
I003442;CMD075229;Retard;Moyenne
I003443;CMD077227;Perte;Moyenne
I003444;CMD093889;Perte;Élevée
I003445;CMD073457;Autre;Élevée
I003446;CMD051502;Détérioration;Moyenne
I003447;CMD095692;Retard;Faible
I003448;CMD099973;Perte;Moyenne
I003449;CMD004674;Retard;Élevée
I003450;CMD037237;Détérioration;Élevée
I003451;CMD087775;Retard;Moyenne
I003452;CMD025895;Perte;Moyenne
I003453;CMD029548;Détérioration;Moyenne
I003454;CMD026617;Autre;Élevée
I003455;CMD051421;Autre;Faible
I003456;CMD092684;Perte;Faible
I003457;CMD097866;Perte;Moyenne
I003458;CMD093610;Détérioration;Moyenne
I003459;CMD031387;Perte;Faible
I003460;CMD054175;Autre;Faible
I003461;CMD012756;Détérioration;Faible
I003462;CMD099899;Retard;Élevée
I003463;CMD052329;Autre;Élevée
I003464;CMD068326;Retard;Moyenne
I003465;CMD064915;Autre;Moyenne
I003466;CMD047106;Retard;Moyenne
I003467;CMD027090;Autre;Moyenne
I003468;CMD035009;Autre;Faible
I003469;CMD068054;Perte;Élevée
I003470;CMD068124;Détérioration;Élevée
I003471;CMD004116;Perte;Moyenne
I003472;CMD000637;Perte;Faible
I003473;CMD007987;Perte;Élevée
I003474;CMD004769;Autre;Moyenne
I003475;CMD040965;Détérioration;Faible
I003476;CMD008315;Autre;Faible
I003477;CMD066511;Perte;Faible
I003478;CMD008438;Autre;Faible
I003479;CMD070673;Détérioration;Faible
I003480;CMD025975;Perte;Élevée
I003481;CMD088042;Perte;Faible
I003482;CMD084754;Perte;Élevée
I003483;CMD049977;Perte;Moyenne
I003484;CMD044534;Perte;Faible
I003485;CMD090417;Retard;Faible
I003486;CMD017451;Autre;Élevée
I003487;CMD080808;Autre;Élevée
I003488;CMD015176;Autre;Moyenne
I003489;CMD090432;Perte;Moyenne
I003490;CMD038150;Détérioration;Élevée
I003491;CMD089135;Perte;Faible
I003492;CMD058755;Perte;Faible
I003493;CMD038953;Perte;Moyenne
I003494;CMD013444;Détérioration;Moyenne
I003495;CMD020348;Détérioration;Élevée
I003496;CMD075567;Détérioration;Moyenne
I003497;CMD013693;Perte;Faible
I003498;CMD060654;Retard;Moyenne
I003499;CMD044591;Détérioration;Faible
I003500;CMD099903;Retard;Moyenne
I003501;CMD039103;Retard;Moyenne
I003502;CMD037737;Détérioration;Moyenne
I003503;CMD086164;Détérioration;Faible
I003504;CMD034316;Autre;Moyenne
I003505;CMD020354;Autre;Faible
I003506;CMD083267;Détérioration;Faible
I003507;CMD074432;Retard;Élevée
I003508;CMD074407;Retard;Faible
I003509;CMD053084;Autre;Élevée
I003510;CMD049599;Détérioration;Moyenne
I003511;CMD080403;Détérioration;Élevée
I003512;CMD096771;Autre;Élevée
I003513;CMD069217;Retard;Moyenne
I003514;CMD075724;Perte;Faible
I003515;CMD073735;Détérioration;Élevée
I003516;CMD011067;Détérioration;Élevée
I003517;CMD087745;Retard;Élevée
I003518;CMD072556;Retard;Élevée
I003519;CMD055161;Retard;Élevée
I003520;CMD046842;Retard;Élevée
I003521;CMD083201;Détérioration;Élevée
I003522;CMD077121;Détérioration;Élevée
I003523;CMD090889;Autre;Élevée
I003524;CMD055130;Autre;Moyenne
I003525;CMD011517;Détérioration;Moyenne
I003526;CMD085782;Détérioration;Élevée
I003527;CMD031631;Retard;Faible
I003528;CMD096447;Autre;Faible
I003529;CMD062728;Autre;Moyenne
I003530;CMD038109;Détérioration;Moyenne
I003531;CMD081362;Retard;Faible
I003532;CMD085864;Perte;Élevée
I003533;CMD023414;Retard;Faible
I003534;CMD008572;Détérioration;Élevée
I003535;CMD005543;Détérioration;Faible
I003536;CMD065315;Détérioration;Élevée
I003537;CMD044465;Retard;Moyenne
I003538;CMD070878;Retard;Faible
I003539;CMD011321;Perte;Moyenne
I003540;CMD008537;Détérioration;Élevée
I003541;CMD061420;Autre;Élevée
I003542;CMD041102;Perte;Moyenne
I003543;CMD022009;Détérioration;Faible
I003544;CMD057048;Autre;Élevée
I003545;CMD083438;Retard;Moyenne
I003546;CMD076521;Détérioration;Faible
I003547;CMD017088;Retard;Élevée
I003548;CMD046727;Perte;Faible
I003549;CMD084723;Perte;Élevée
I003550;CMD055775;Retard;Moyenne
I003551;CMD083045;Autre;Élevée
I003552;CMD072540;Perte;Moyenne
I003553;CMD051122;Retard;Élevée
I003554;CMD075102;Retard;Élevée
I003555;CMD024280;Autre;Faible
I003556;CMD063213;Retard;Élevée
I003557;CMD051118;Autre;Élevée
I003558;CMD068003;Autre;Faible
I003559;CMD019718;Perte;Moyenne
I003560;CMD051367;Perte;Élevée
I003561;CMD088510;Autre;Moyenne
I003562;CMD007357;Perte;Faible
I003563;CMD071393;Retard;Moyenne
I003564;CMD031627;Perte;Faible
I003565;CMD091913;Perte;Faible
I003566;CMD039921;Retard;Faible
I003567;CMD096767;Perte;Moyenne
I003568;CMD055041;Détérioration;Moyenne
I003569;CMD018185;Retard;Faible
I003570;CMD099894;Détérioration;Faible
I003571;CMD070374;Perte;Élevée
I003572;CMD069459;Retard;Faible
I003573;CMD009397;Détérioration;Moyenne
I003574;CMD063653;Détérioration;Élevée
I003575;CMD056254;Détérioration;Élevée
I003576;CMD094885;Perte;Faible
I003577;CMD086421;Autre;Élevée
I003578;CMD018172;Détérioration;Élevée
I003579;CMD032050;Détérioration;Élevée
I003580;CMD095667;Retard;Moyenne
I003581;CMD073146;Perte;Moyenne
I003582;CMD093643;Autre;Faible
I003583;CMD019012;Perte;Élevée
I003584;CMD051750;Retard;Faible
I003585;CMD068248;Perte;Faible
I003586;CMD037053;Détérioration;Élevée
I003587;CMD057405;Retard;Moyenne
I003588;CMD015882;Perte;Moyenne
I003589;CMD069390;Détérioration;Faible
I003590;CMD084171;Perte;Faible
I003591;CMD022099;Retard;Faible
I003592;CMD035334;Perte;Moyenne
I003593;CMD059674;Retard;Élevée
I003594;CMD091686;Perte;Moyenne
I003595;CMD034573;Autre;Faible
I003596;CMD075251;Autre;Élevée
I003597;CMD022080;Autre;Moyenne
I003598;CMD008332;Perte;Moyenne
I003599;CMD087575;Perte;Moyenne
I003600;CMD032546;Retard;Faible
I003601;CMD054573;Retard;Faible
I003602;CMD012511;Détérioration;Faible
I003603;CMD084508;Autre;Moyenne
I003604;CMD056558;Perte;Faible
I003605;CMD028152;Autre;Moyenne
I003606;CMD045515;Détérioration;Élevée
I003607;CMD089196;Autre;Élevée
I003608;CMD016319;Perte;Faible
I003609;CMD001499;Détérioration;Faible
I003610;CMD061307;Autre;Élevée
I003611;CMD011049;Perte;Moyenne
I003612;CMD011909;Perte;Moyenne
I003613;CMD025600;Détérioration;Faible
I003614;CMD057699;Retard;Faible
I003615;CMD085106;Autre;Faible
I003616;CMD018421;Perte;Faible
I003617;CMD073046;Autre;Moyenne
I003618;CMD044425;Détérioration;Élevée
I003619;CMD061380;Autre;Moyenne
I003620;CMD014001;Détérioration;Élevée
I003621;CMD069702;Détérioration;Élevée
I003622;CMD090405;Autre;Moyenne
I003623;CMD045406;Autre;Élevée
I003624;CMD014273;Détérioration;Élevée
I003625;CMD089244;Autre;Élevée
I003626;CMD033664;Perte;Élevée
I003627;CMD086982;Autre;Élevée
I003628;CMD014658;Perte;Faible
I003629;CMD006806;Autre;Élevée
I003630;CMD075807;Autre;Moyenne
I003631;CMD008383;Autre;Élevée
I003632;CMD038625;Perte;Moyenne
I003633;CMD036285;Retard;Moyenne
I003634;CMD068827;Perte;Élevée
I003635;CMD061029;Retard;Faible
I003636;CMD095429;Détérioration;Élevée
I003637;CMD040625;Détérioration;Moyenne
I003638;CMD015501;Autre;Faible
I003639;CMD079279;Autre;Élevée
I003640;CMD042816;Autre;Élevée
I003641;CMD014784;Autre;Élevée
I003642;CMD057963;Détérioration;Moyenne
I003643;CMD020158;Détérioration;Faible
I003644;CMD083208;Perte;Faible
I003645;CMD071516;Perte;Moyenne
I003646;CMD042136;Autre;Élevée
I003647;CMD064427;Perte;Faible
I003648;CMD013170;Autre;Moyenne
I003649;CMD097652;Retard;Moyenne
I003650;CMD084935;Détérioration;Moyenne
I003651;CMD037918;Retard;Élevée
I003652;CMD019883;Autre;Moyenne
I003653;CMD098204;Détérioration;Élevée
I003654;CMD087339;Perte;Élevée
I003655;CMD054921;Retard;Faible
I003656;CMD074008;Retard;Moyenne
I003657;CMD019697;Retard;Moyenne
I003658;CMD068752;Détérioration;Faible
I003659;CMD064625;Autre;Moyenne
I003660;CMD067919;Perte;Faible
I003661;CMD012073;Autre;Faible
I003662;CMD088241;Perte;Élevée
I003663;CMD045701;Perte;Élevée
I003664;CMD087954;Autre;Faible
I003665;CMD017605;Autre;Élevée
I003666;CMD036955;Autre;Faible
I003667;CMD066506;Détérioration;Faible
I003668;CMD081564;Autre;Moyenne
I003669;CMD021366;Retard;Élevée
I003670;CMD000666;Détérioration;Moyenne
I003671;CMD021914;Retard;Élevée
I003672;CMD038489;Détérioration;Moyenne
I003673;CMD052237;Autre;Moyenne
I003674;CMD031410;Détérioration;Élevée
I003675;CMD041052;Perte;Faible
I003676;CMD041851;Détérioration;Élevée
I003677;CMD027709;Autre;Élevée
I003678;CMD025643;Perte;Faible
I003679;CMD000616;Retard;Élevée
I003680;CMD049923;Détérioration;Élevée
I003681;CMD066237;Retard;Moyenne
I003682;CMD085921;Détérioration;Moyenne
I003683;CMD064257;Autre;Élevée
I003684;CMD005398;Autre;Moyenne
I003685;CMD066020;Retard;Élevée
I003686;CMD022879;Autre;Moyenne
I003687;CMD029429;Perte;Moyenne
I003688;CMD000120;Détérioration;Moyenne
I003689;CMD032999;Perte;Faible
I003690;CMD031041;Autre;Élevée
I003691;CMD026057;Perte;Moyenne
I003692;CMD063911;Autre;Faible
I003693;CMD093418;Autre;Faible
I003694;CMD083419;Retard;Moyenne
I003695;CMD000962;Retard;Faible
I003696;CMD081405;Retard;Faible
I003697;CMD076734;Détérioration;Faible
I003698;CMD083831;Détérioration;Moyenne
I003699;CMD002159;Autre;Faible
I003700;CMD037515;Retard;Faible
I003701;CMD085487;Perte;Moyenne
I003702;CMD071471;Détérioration;Moyenne
I003703;CMD034014;Détérioration;Élevée
I003704;CMD087058;Retard;Élevée
I003705;CMD022080;Perte;Élevée
I003706;CMD001891;Détérioration;Élevée
I003707;CMD087737;Perte;Élevée
I003708;CMD017124;Détérioration;Faible
I003709;CMD066929;Détérioration;Élevée
I003710;CMD086858;Retard;Moyenne
I003711;CMD027951;Retard;Moyenne
I003712;CMD029473;Détérioration;Faible
I003713;CMD057182;Retard;Élevée
I003714;CMD001406;Détérioration;Moyenne
I003715;CMD044246;Détérioration;Faible
I003716;CMD094800;Retard;Élevée
I003717;CMD002123;Retard;Élevée
I003718;CMD023630;Perte;Élevée
I003719;CMD051414;Détérioration;Moyenne
I003720;CMD085373;Perte;Moyenne
I003721;CMD053352;Perte;Élevée
I003722;CMD016577;Détérioration;Élevée
I003723;CMD024671;Perte;Faible
I003724;CMD047931;Perte;Moyenne
I003725;CMD039211;Perte;Moyenne
I003726;CMD029965;Autre;Moyenne
I003727;CMD068806;Retard;Moyenne
I003728;CMD006791;Détérioration;Moyenne
I003729;CMD057254;Perte;Élevée
I003730;CMD099506;Autre;Élevée
I003731;CMD064507;Perte;Moyenne
I003732;CMD078889;Retard;Moyenne
I003733;CMD083364;Perte;Moyenne
I003734;CMD010444;Détérioration;Faible
I003735;CMD063051;Autre;Faible
I003736;CMD046106;Autre;Élevée
I003737;CMD039768;Retard;Moyenne
I003738;CMD077137;Détérioration;Faible
I003739;CMD003012;Autre;Faible
I003740;CMD087322;Perte;Moyenne
I003741;CMD064565;Retard;Élevée
I003742;CMD069400;Retard;Faible
I003743;CMD015695;Détérioration;Moyenne
I003744;CMD033956;Autre;Faible
I003745;CMD070610;Perte;Moyenne
I003746;CMD032561;Détérioration;Élevée
I003747;CMD061848;Détérioration;Moyenne
I003748;CMD086680;Retard;Faible
I003749;CMD010624;Perte;Faible
I003750;CMD082971;Autre;Élevée
I003751;CMD094587;Détérioration;Élevée
I003752;CMD042066;Retard;Élevée
I003753;CMD082142;Perte;Élevée
I003754;CMD063838;Perte;Élevée
I003755;CMD055718;Détérioration;Élevée
I003756;CMD058675;Autre;Faible
I003757;CMD093514;Perte;Moyenne
I003758;CMD010273;Retard;Élevée
I003759;CMD036777;Autre;Élevée
I003760;CMD018937;Détérioration;Élevée
I003761;CMD077286;Perte;Élevée
I003762;CMD011173;Autre;Faible
I003763;CMD022439;Perte;Moyenne
I003764;CMD055266;Perte;Moyenne
I003765;CMD038341;Perte;Moyenne
I003766;CMD053850;Retard;Élevée
I003767;CMD010300;Autre;Élevée
I003768;CMD057435;Autre;Moyenne
I003769;CMD072073;Autre;Faible
I003770;CMD097143;Détérioration;Moyenne
I003771;CMD083858;Perte;Élevée
I003772;CMD043640;Retard;Faible
I003773;CMD016752;Détérioration;Moyenne
I003774;CMD091284;Retard;Moyenne
I003775;CMD019757;Perte;Moyenne
I003776;CMD056485;Autre;Élevée
I003777;CMD084807;Autre;Moyenne
I003778;CMD057974;Détérioration;Élevée
I003779;CMD075431;Perte;Élevée
I003780;CMD065629;Autre;Élevée
I003781;CMD003572;Perte;Faible
I003782;CMD001155;Perte;Moyenne
I003783;CMD064364;Autre;Élevée
I003784;CMD092768;Perte;Moyenne
I003785;CMD096297;Retard;Moyenne
I003786;CMD001828;Retard;Moyenne
I003787;CMD025566;Détérioration;Moyenne
I003788;CMD058302;Autre;Moyenne
I003789;CMD057276;Autre;Moyenne
I003790;CMD085107;Perte;Moyenne
I003791;CMD068593;Autre;Élevée
I003792;CMD004914;Perte;Élevée
I003793;CMD021044;Détérioration;Élevée
I003794;CMD097266;Perte;Moyenne
I003795;CMD035128;Autre;Faible
I003796;CMD053649;Détérioration;Moyenne
I003797;CMD092770;Retard;Élevée
I003798;CMD066796;Perte;Élevée
I003799;CMD030533;Détérioration;Moyenne
I003800;CMD046529;Perte;Élevée
I003801;CMD033163;Autre;Moyenne
I003802;CMD072952;Retard;Faible
I003803;CMD011565;Retard;Faible
I003804;CMD049921;Autre;Élevée
I003805;CMD050877;Détérioration;Faible
I003806;CMD053122;Perte;Faible
I003807;CMD050174;Autre;Faible
I003808;CMD056203;Perte;Moyenne
I003809;CMD086724;Perte;Élevée
I003810;CMD035195;Retard;Faible
I003811;CMD068090;Retard;Élevée
I003812;CMD025767;Autre;Faible
I003813;CMD035286;Retard;Élevée
I003814;CMD018101;Autre;Faible
I003815;CMD039775;Autre;Moyenne
I003816;CMD052483;Retard;Faible
I003817;CMD087615;Retard;Faible
I003818;CMD051214;Perte;Moyenne
